date,category,name,change,percentage
2020-05-01,Video Card Description,NVIDIA GeForce GTX 1050 Ti,-0.0026,0.0784
2020-05-01,Video Card Description,NVIDIA GeForce GTX 1060,-0.0019,0.1127
2020-05-01,Video Card Description,NVIDIA GeForce GTX 1070,-0.0009,0.0395
2020-05-01,Video Card Description,NVIDIA GeForce GTX 1070 Ti,-0.0004,0.0107
2020-05-01,Video Card Description,NVIDIA GeForce GTX 1080,-0.0002,0.0241
2020-05-01,Video Card Description,NVIDIA GeForce GTX 1080 Ti,-0.0003,0.0153
2020-05-01,Video Card Description,NVIDIA GeForce GTX 1650,0.001,0.0248
2020-05-01,Video Card Description,NVIDIA GeForce GTX 1650 SUPER,0.0018,0.0018
2020-05-01,Video Card Description,NVIDIA GeForce GTX 1660,0.0011,0.0144
2020-05-01,Video Card Description,NVIDIA GeForce GTX 1660 SUPER,0.0012,0.0068
2020-05-01,Video Card Description,NVIDIA GeForce GTX 1660 Ti,-0.0004,0.0239
2020-05-01,Video Card Description,NVIDIA GeForce GTX 550 Ti,0.0,0.0022
2020-05-01,Video Card Description,NVIDIA GeForce GTX 650,-0.0001,0.0037
2020-05-01,Video Card Description,NVIDIA GeForce GTX 660,-0.0002,0.0037
2020-05-01,Video Card Description,NVIDIA GeForce GTX 750,-0.0001,0.0042
2020-05-01,Video Card Description,NVIDIA GeForce GTX 750 Ti,-0.0004,0.0142
2020-05-01,Video Card Description,NVIDIA GeForce GTX 760,-0.0002,0.0043
2020-05-01,Video Card Description,NVIDIA GeForce GTX 770,-0.0001,0.0024
2020-05-01,Video Card Description,NVIDIA GeForce GTX 850M,-0.0001,0.0017
2020-05-01,Video Card Description,NVIDIA GeForce GTX 860M,-0.0001,0.0022
2020-05-01,Video Card Description,NVIDIA GeForce GTX 950,0.0,0.0053
2020-05-01,Video Card Description,NVIDIA GeForce GTX 950M,-0.0005,0.0069
2020-05-01,Video Card Description,NVIDIA GeForce GTX 960,-0.0006,0.0164
2020-05-01,Video Card Description,NVIDIA GeForce GTX 960M,-0.0009,0.0113
2020-05-01,Video Card Description,NVIDIA GeForce GTX 970,-0.0009,0.0201
2020-05-01,Video Card Description,NVIDIA GeForce GTX 970M,-0.0001,0.0028
2020-05-01,Video Card Description,NVIDIA GeForce GTX 980,-0.0001,0.004
2020-05-01,Video Card Description,NVIDIA GeForce GTX 980 Ti,0.0,0.0038
2020-05-01,Video Card Description,NVIDIA GeForce MX110,0.0001,0.0027
2020-05-01,Video Card Description,NVIDIA GeForce MX130,0.0001,0.0029
2020-05-01,Video Card Description,NVIDIA GeForce MX150,-0.0005,0.0065
2020-05-01,Video Card Description,NVIDIA GeForce MX250,0.0,0.0033
2020-05-01,Video Card Description,NVIDIA GeForce RTX 2060,0.0006,0.0227
2020-05-01,Video Card Description,NVIDIA GeForce RTX 2060 SUPER,0.0006,0.0077
2020-05-01,Video Card Description,NVIDIA GeForce RTX 2070,0.0001,0.0172
2020-05-01,Video Card Description,NVIDIA GeForce RTX 2070 SUPER,0.0015,0.0134
2020-05-01,Video Card Description,NVIDIA GeForce RTX 2080,-0.0001,0.0095
2020-05-01,Video Card Description,NVIDIA GeForce RTX 2080 SUPER,0.0008,0.0055
2020-05-01,Video Card Description,NVIDIA GeForce RTX 2080 Ti,0.0002,0.0079
2020-05-01,Video Card Description,NVIDIA Graphics Device,0.0016,0.0016
2020-06-01,Video Card Description,NVIDIA GeForce 840M,-0.0003,0.003
2020-06-01,Video Card Description,NVIDIA GeForce 920M,-0.0003,0.0034
2020-06-01,Video Card Description,NVIDIA GeForce 920MX,-0.0004,0.0026
2020-06-01,Video Card Description,NVIDIA GeForce 940M,-0.0006,0.0091
2020-06-01,Video Card Description,NVIDIA GeForce 940MX,-0.0003,0.0019
2020-06-01,Video Card Description,NVIDIA GeForce GT 1030,0.0002,0.0058
2020-06-01,Video Card Description,NVIDIA GeForce GT 630,-0.0001,0.0025
2020-06-01,Video Card Description,NVIDIA GeForce GT 710,0.0,0.0032
2020-06-01,Video Card Description,NVIDIA GeForce GT 720M,-0.0006,0.0049
2020-06-01,Video Card Description,NVIDIA GeForce GT 730,0.0,0.0062
2020-06-01,Video Card Description,NVIDIA GeForce GT 740M,-0.0002,0.002
2020-06-01,Video Card Description,NVIDIA GeForce GTS 450,-0.0001,0.0016
2020-06-01,Video Card Description,NVIDIA GeForce GTX 1050,0.0003,0.051
2020-06-01,Video Card Description,NVIDIA GeForce GTX 1050 Ti,0.0017,0.0801
2020-06-01,Video Card Description,NVIDIA GeForce GTX 1060,0.0,0.1127
2020-06-01,Video Card Description,NVIDIA GeForce GTX 1070,-0.0004,0.0391
2020-06-01,Video Card Description,NVIDIA GeForce GTX 1070 Ti,-0.0001,0.0106
2020-06-01,Video Card Description,NVIDIA GeForce GTX 1080,-0.0002,0.0239
2020-06-01,Video Card Description,NVIDIA GeForce GTX 1080 Ti,-0.0001,0.0152
2020-06-01,Video Card Description,NVIDIA GeForce GTX 1650,0.0039,0.0287
2020-06-01,Video Card Description,NVIDIA GeForce GTX 1650 SUPER,0.0007,0.0025
2020-06-01,Video Card Description,NVIDIA GeForce GTX 1660,0.0013,0.0157
2020-06-01,Video Card Description,NVIDIA GeForce GTX 1660 SUPER,0.0022,0.009
2020-06-01,Video Card Description,NVIDIA GeForce GTX 1660 Ti,0.002,0.0259
2020-06-01,Video Card Description,NVIDIA GeForce GTX 550 Ti,-0.0002,0.002
2020-06-01,Video Card Description,NVIDIA GeForce GTX 650,-0.0001,0.0036
2020-06-01,Video Card Description,NVIDIA GeForce GTX 660,-0.0001,0.0036
2020-06-01,Video Card Description,NVIDIA GeForce GTX 750,-0.0001,0.0041
2020-06-01,Video Card Description,NVIDIA GeForce GTX 750 Ti,0.0003,0.0145
2020-06-01,Video Card Description,NVIDIA GeForce GTX 760,-0.0002,0.0041
2020-06-01,Video Card Description,NVIDIA GeForce GTX 770,-0.0002,0.0022
2020-06-01,Video Card Description,NVIDIA GeForce GTX 850M,-0.0002,0.0015
2020-06-01,Video Card Description,NVIDIA GeForce GTX 860M,-0.0001,0.0021
2020-06-01,Video Card Description,NVIDIA GeForce GTX 950,-0.0002,0.0051
2020-06-01,Video Card Description,NVIDIA GeForce GTX 950M,-0.0005,0.0064
2020-06-01,Video Card Description,NVIDIA GeForce GTX 960,-0.0008,0.0156
2020-06-01,Video Card Description,NVIDIA GeForce GTX 960M,-0.0006,0.0107
2020-06-01,Video Card Description,NVIDIA GeForce GTX 970,-0.0003,0.0198
2020-06-01,Video Card Description,NVIDIA GeForce GTX 970M,-0.0002,0.0026
2020-06-01,Video Card Description,NVIDIA GeForce GTX 980,-0.0001,0.0039
2020-06-01,Video Card Description,NVIDIA GeForce GTX 980 Ti,0.0,0.0038
2020-06-01,Video Card Description,NVIDIA GeForce MX110,-0.0001,0.0026
2020-06-01,Video Card Description,NVIDIA GeForce MX130,-0.0002,0.0027
2020-06-01,Video Card Description,NVIDIA GeForce MX150,-0.0002,0.0063
2020-06-01,Video Card Description,NVIDIA GeForce MX250,0.0001,0.0034
2020-06-01,Video Card Description,NVIDIA GeForce RTX 2060,0.0016,0.0243
2020-06-01,Video Card Description,NVIDIA GeForce RTX 2060 SUPER,0.0016,0.0093
2020-06-01,Video Card Description,NVIDIA GeForce RTX 2070,0.0005,0.0177
2020-06-01,Video Card Description,NVIDIA GeForce RTX 2070 SUPER,0.002,0.0154
2020-06-01,Video Card Description,NVIDIA GeForce RTX 2080,-0.0001,0.0094
2020-06-01,Video Card Description,NVIDIA GeForce RTX 2080 SUPER,0.0006,0.0061
2020-06-01,Video Card Description,NVIDIA GeForce RTX 2080 Ti,0.0006,0.0085
2020-06-01,Video Card Description,NVIDIA Graphics Device,0.0009,0.0025
2020-07-01,Video Card Description,NVIDIA GeForce 840M,0.0,0.0027
2020-07-01,Video Card Description,NVIDIA GeForce 920M,0.0,0.003
2020-07-01,Video Card Description,NVIDIA GeForce 920MX,0.0,0.0024
2020-07-01,Video Card Description,NVIDIA GeForce 940M,0.0,0.0084
2020-07-01,Video Card Description,NVIDIA GeForce 940MX,0.0,0.0018
2020-07-01,Video Card Description,NVIDIA GeForce GT 1030,0.0,0.006
2020-07-01,Video Card Description,NVIDIA GeForce GT 630,0.0,0.0024
2020-07-01,Video Card Description,NVIDIA GeForce GT 710,0.0,0.0032
2020-07-01,Video Card Description,NVIDIA GeForce GT 720M,0.0,0.0046
2020-07-01,Video Card Description,NVIDIA GeForce GT 730,0.0,0.0064
2020-07-01,Video Card Description,NVIDIA GeForce GT 740M,0.0,0.0019
2020-07-01,Video Card Description,NVIDIA GeForce GTS 450,0.0,0.0015
2020-07-01,Video Card Description,NVIDIA GeForce GTX 1050,0.0,0.0504
2020-07-01,Video Card Description,NVIDIA GeForce GTX 1050 Ti,0.0,0.0797
2020-07-01,Video Card Description,NVIDIA GeForce GTX 1060,0.0,0.1121
2020-07-01,Video Card Description,NVIDIA GeForce GTX 1070,0.0,0.0392
2020-07-01,Video Card Description,NVIDIA GeForce GTX 1070 Ti,0.0,0.0104
2020-07-01,Video Card Description,NVIDIA GeForce GTX 1080,0.0,0.0237
2020-07-01,Video Card Description,NVIDIA GeForce GTX 1080 Ti,0.0,0.0152
2020-07-01,Video Card Description,NVIDIA GeForce GTX 1650,0.0,0.0304
2020-07-01,Video Card Description,NVIDIA GeForce GTX 1650 SUPER,0.0,0.0033
2020-07-01,Video Card Description,NVIDIA GeForce GTX 1660,0.0,0.0165
2020-07-01,Video Card Description,NVIDIA GeForce GTX 1660 SUPER,0.0,0.0113
2020-07-01,Video Card Description,NVIDIA GeForce GTX 1660 Ti,0.0,0.0257
2020-07-01,Video Card Description,NVIDIA GeForce GTX 550 Ti,0.0,0.002
2020-07-01,Video Card Description,NVIDIA GeForce GTX 650,0.0,0.0036
2020-07-01,Video Card Description,NVIDIA GeForce GTX 660,0.0,0.0034
2020-07-01,Video Card Description,NVIDIA GeForce GTX 750,0.0,0.0043
2020-07-01,Video Card Description,NVIDIA GeForce GTX 750 Ti,0.0,0.0158
2020-07-01,Video Card Description,NVIDIA GeForce GTX 760,0.0,0.0038
2020-07-01,Video Card Description,NVIDIA GeForce GTX 770,0.0,0.0022
2020-07-01,Video Card Description,NVIDIA GeForce GTX 860M,0.0,0.002
2020-07-01,Video Card Description,NVIDIA GeForce GTX 950,0.0,0.0049
2020-07-01,Video Card Description,NVIDIA GeForce GTX 950M,0.0,0.0059
2020-07-01,Video Card Description,NVIDIA GeForce GTX 960,0.0,0.0152
2020-07-01,Video Card Description,NVIDIA GeForce GTX 960M,0.0,0.0098
2020-07-01,Video Card Description,NVIDIA GeForce GTX 970,0.0,0.0191
2020-07-01,Video Card Description,NVIDIA GeForce GTX 970M,0.0,0.0025
2020-07-01,Video Card Description,NVIDIA GeForce GTX 980,0.0,0.0039
2020-07-01,Video Card Description,NVIDIA GeForce GTX 980 Ti,0.0,0.0036
2020-07-01,Video Card Description,NVIDIA GeForce MX110,0.0,0.0025
2020-07-01,Video Card Description,NVIDIA GeForce MX130,0.0,0.0026
2020-07-01,Video Card Description,NVIDIA GeForce MX150,0.0,0.006
2020-07-01,Video Card Description,NVIDIA GeForce MX250,0.0,0.0034
2020-07-01,Video Card Description,NVIDIA GeForce RTX 2060,0.0,0.0247
2020-07-01,Video Card Description,NVIDIA GeForce RTX 2060 SUPER,0.0,0.0105
2020-07-01,Video Card Description,NVIDIA GeForce RTX 2070,0.0,0.0182
2020-07-01,Video Card Description,NVIDIA GeForce RTX 2070 SUPER,0.0,0.0177
2020-07-01,Video Card Description,NVIDIA GeForce RTX 2080,0.0,0.0096
2020-07-01,Video Card Description,NVIDIA GeForce RTX 2080 SUPER,0.0,0.0068
2020-07-01,Video Card Description,NVIDIA GeForce RTX 2080 Ti,0.0,0.0088
2020-07-01,Video Card Description,NVIDIA Graphics Device,0.0,0.0035
2020-08-01,Video Card Description,NVIDIA GeForce 840M,-0.0001,0.0026
2020-08-01,Video Card Description,NVIDIA GeForce 920M,-0.0002,0.0028
2020-08-01,Video Card Description,NVIDIA GeForce 920MX,-0.0001,0.0023
2020-08-01,Video Card Description,NVIDIA GeForce 940M,-0.0001,0.0083
2020-08-01,Video Card Description,NVIDIA GeForce 940MX,-0.0001,0.0017
2020-08-01,Video Card Description,NVIDIA GeForce GT 1030,-0.0001,0.0059
2020-08-01,Video Card Description,NVIDIA GeForce GT 630,-0.0001,0.0023
2020-08-01,Video Card Description,NVIDIA GeForce GT 710,0.0001,0.0033
2020-08-01,Video Card Description,NVIDIA GeForce GT 720M,-0.0003,0.0043
2020-08-01,Video Card Description,NVIDIA GeForce GT 730,-0.0004,0.006
2020-08-01,Video Card Description,NVIDIA GeForce GT 740M,-0.0001,0.0018
2020-08-01,Video Card Description,NVIDIA GeForce GTS 450,0.0,0.0015
2020-08-01,Video Card Description,NVIDIA GeForce GTX 1050,-0.0019,0.0485
2020-08-01,Video Card Description,NVIDIA GeForce GTX 1050 Ti,-0.0049,0.0748
2020-08-01,Video Card Description,NVIDIA GeForce GTX 1060,-0.0046,0.1075
2020-08-01,Video Card Description,NVIDIA GeForce GTX 1070,-0.001,0.0382
2020-08-01,Video Card Description,NVIDIA GeForce GTX 1070 Ti,0.0,0.0104
2020-08-01,Video Card Description,NVIDIA GeForce GTX 1080,0.0,0.0237
2020-08-01,Video Card Description,NVIDIA GeForce GTX 1080 Ti,-0.0002,0.015
2020-08-01,Video Card Description,NVIDIA GeForce GTX 1650,0.0034,0.0338
2020-08-01,Video Card Description,NVIDIA GeForce GTX 1650 SUPER,0.0009,0.0042
2020-08-01,Video Card Description,NVIDIA GeForce GTX 1650 Ti,0.0017,0.0017
2020-08-01,Video Card Description,NVIDIA GeForce GTX 1660,-0.0006,0.0159
2020-08-01,Video Card Description,NVIDIA GeForce GTX 1660 SUPER,0.0024,0.0137
2020-08-01,Video Card Description,NVIDIA GeForce GTX 1660 Ti,0.0022,0.0279
2020-08-01,Video Card Description,NVIDIA GeForce GTX 550 Ti,-0.0001,0.0019
2020-08-01,Video Card Description,NVIDIA GeForce GTX 650,-0.0002,0.0034
2020-08-01,Video Card Description,NVIDIA GeForce GTX 660,-0.0001,0.0033
2020-08-01,Video Card Description,NVIDIA GeForce GTX 750,-0.0005,0.0038
2020-08-01,Video Card Description,NVIDIA GeForce GTX 750 Ti,-0.0029,0.0129
2020-08-01,Video Card Description,NVIDIA GeForce GTX 760,-0.0001,0.0037
2020-08-01,Video Card Description,NVIDIA GeForce GTX 770,-0.0001,0.0021
2020-08-01,Video Card Description,NVIDIA GeForce GTX 860M,-0.0002,0.0018
2020-08-01,Video Card Description,NVIDIA GeForce GTX 950,-0.0002,0.0047
2020-08-01,Video Card Description,NVIDIA GeForce GTX 950M,-0.0002,0.0057
2020-08-01,Video Card Description,NVIDIA GeForce GTX 960,-0.0005,0.0147
2020-08-01,Video Card Description,NVIDIA GeForce GTX 960M,-0.0001,0.0097
2020-08-01,Video Card Description,NVIDIA GeForce GTX 970,-0.0008,0.0183
2020-08-01,Video Card Description,NVIDIA GeForce GTX 970M,-0.0001,0.0024
2020-08-01,Video Card Description,NVIDIA GeForce GTX 980,-0.0002,0.0037
2020-08-01,Video Card Description,NVIDIA GeForce GTX 980 Ti,0.0,0.0036
2020-08-01,Video Card Description,NVIDIA GeForce MX110,0.0001,0.0026
2020-08-01,Video Card Description,NVIDIA GeForce MX130,0.0,0.0026
2020-08-01,Video Card Description,NVIDIA GeForce MX150,0.0,0.006
2020-08-01,Video Card Description,NVIDIA GeForce MX250,0.0005,0.0039
2020-08-01,Video Card Description,NVIDIA GeForce RTX 2060,0.003,0.0277
2020-08-01,Video Card Description,NVIDIA GeForce RTX 2060 SUPER,0.0015,0.012
2020-08-01,Video Card Description,NVIDIA GeForce RTX 2070,0.0007,0.0189
2020-08-01,Video Card Description,NVIDIA GeForce RTX 2070 SUPER,0.002,0.0197
2020-08-01,Video Card Description,NVIDIA GeForce RTX 2080,0.0,0.0096
2020-08-01,Video Card Description,NVIDIA GeForce RTX 2080 SUPER,0.0009,0.0077
2020-08-01,Video Card Description,NVIDIA GeForce RTX 2080 Ti,0.0003,0.0091
2020-08-01,Video Card Description,NVIDIA Graphics Device,0.0015,0.005
2020-09-01,Video Card Description,NVIDIA GeForce 840M,-0.0002,0.0024
2020-09-01,Video Card Description,NVIDIA GeForce 920M,-0.0001,0.0027
2020-09-01,Video Card Description,NVIDIA GeForce 920MX,-0.0001,0.0022
2020-09-01,Video Card Description,NVIDIA GeForce 940M,-0.0004,0.0079
2020-09-01,Video Card Description,NVIDIA GeForce 940MX,0.0001,0.0018
2020-09-01,Video Card Description,NVIDIA GeForce GT 1030,0.0,0.0059
2020-09-01,Video Card Description,NVIDIA GeForce GT 630,-0.0002,0.0021
2020-09-01,Video Card Description,NVIDIA GeForce GT 710,0.0001,0.0034
2020-09-01,Video Card Description,NVIDIA GeForce GT 720M,-0.0003,0.004
2020-09-01,Video Card Description,NVIDIA GeForce GT 730,-0.0004,0.0056
2020-09-01,Video Card Description,NVIDIA GeForce GT 740M,-0.0001,0.0017
2020-09-01,Video Card Description,NVIDIA GeForce GTX 1050,-0.0022,0.0463
2020-09-01,Video Card Description,NVIDIA GeForce GTX 1050 Ti,-0.0018,0.073
2020-09-01,Video Card Description,NVIDIA GeForce GTX 1060,-0.0038,0.1037
2020-09-01,Video Card Description,NVIDIA GeForce GTX 1070,0.0002,0.0384
2020-09-01,Video Card Description,NVIDIA GeForce GTX 1070 Ti,0.0001,0.0105
2020-09-01,Video Card Description,NVIDIA GeForce GTX 1080,0.0,0.0237
2020-09-01,Video Card Description,NVIDIA GeForce GTX 1080 Ti,0.0003,0.0153
2020-09-01,Video Card Description,NVIDIA GeForce GTX 1650,0.0022,0.036
2020-09-01,Video Card Description,NVIDIA GeForce GTX 1650 SUPER,0.0009,0.0051
2020-09-01,Video Card Description,NVIDIA GeForce GTX 1650 Ti,0.0009,0.0026
2020-09-01,Video Card Description,NVIDIA GeForce GTX 1660,0.0005,0.0164
2020-09-01,Video Card Description,NVIDIA GeForce GTX 1660 SUPER,0.0016,0.0153
2020-09-01,Video Card Description,NVIDIA GeForce GTX 1660 Ti,0.0004,0.0283
2020-09-01,Video Card Description,NVIDIA GeForce GTX 550 Ti,-0.0001,0.0018
2020-09-01,Video Card Description,NVIDIA GeForce GTX 650,-0.0002,0.0032
2020-09-01,Video Card Description,NVIDIA GeForce GTX 660,-0.0002,0.0031
2020-09-01,Video Card Description,NVIDIA GeForce GTX 750,0.0,0.0038
2020-09-01,Video Card Description,NVIDIA GeForce GTX 750 Ti,-0.0004,0.0125
2020-09-01,Video Card Description,NVIDIA GeForce GTX 760,-0.0001,0.0036
2020-09-01,Video Card Description,NVIDIA GeForce GTX 770,-0.0001,0.002
2020-09-01,Video Card Description,NVIDIA GeForce GTX 860M,0.0,0.0018
2020-09-01,Video Card Description,NVIDIA GeForce GTX 950,-0.0003,0.0044
2020-09-01,Video Card Description,NVIDIA GeForce GTX 950M,-0.0003,0.0054
2020-09-01,Video Card Description,NVIDIA GeForce GTX 960,-0.0005,0.0142
2020-09-01,Video Card Description,NVIDIA GeForce GTX 960M,-0.0005,0.0092
2020-09-01,Video Card Description,NVIDIA GeForce GTX 970,0.0002,0.0185
2020-09-01,Video Card Description,NVIDIA GeForce GTX 970M,-0.0001,0.0023
2020-09-01,Video Card Description,NVIDIA GeForce GTX 980,0.0001,0.0038
2020-09-01,Video Card Description,NVIDIA GeForce GTX 980 Ti,0.0001,0.0037
2020-09-01,Video Card Description,NVIDIA GeForce MX110,0.0,0.0026
2020-09-01,Video Card Description,NVIDIA GeForce MX130,0.0,0.0026
2020-09-01,Video Card Description,NVIDIA GeForce MX150,-0.0003,0.0057
2020-09-01,Video Card Description,NVIDIA GeForce MX250,0.0,0.0039
2020-09-01,Video Card Description,NVIDIA GeForce RTX 2060,0.0012,0.0289
2020-09-01,Video Card Description,NVIDIA GeForce RTX 2060 SUPER,0.001,0.013
2020-09-01,Video Card Description,NVIDIA GeForce RTX 2070,0.0001,0.019
2020-09-01,Video Card Description,NVIDIA GeForce RTX 2070 SUPER,0.0017,0.0214
2020-09-01,Video Card Description,NVIDIA GeForce RTX 2080,0.0001,0.0097
2020-09-01,Video Card Description,NVIDIA GeForce RTX 2080 SUPER,0.0006,0.0083
2020-09-01,Video Card Description,NVIDIA GeForce RTX 2080 Ti,0.0002,0.0093
2020-09-01,Video Card Description,NVIDIA Graphics Device,0.0006,0.0056
2020-10-01,Video Card Description,NVIDIA GeForce 840M,0.0,0.0024
2020-10-01,Video Card Description,NVIDIA GeForce 920M,0.0,0.0027
2020-10-01,Video Card Description,NVIDIA GeForce 920MX,0.0,0.0022
2020-10-01,Video Card Description,NVIDIA GeForce 940M,-0.0003,0.0076
2020-10-01,Video Card Description,NVIDIA GeForce 940MX,-0.0002,0.0016
2020-10-01,Video Card Description,NVIDIA GeForce GT 1030,0.0001,0.006
2020-10-01,Video Card Description,NVIDIA GeForce GT 630,-0.0001,0.002
2020-10-01,Video Card Description,NVIDIA GeForce GT 710,-0.0001,0.0033
2020-10-01,Video Card Description,NVIDIA GeForce GT 720M,-0.0003,0.0037
2020-10-01,Video Card Description,NVIDIA GeForce GT 730,0.0,0.0056
2020-10-01,Video Card Description,NVIDIA GeForce GT 740M,-0.0001,0.0016
2020-10-01,Video Card Description,NVIDIA GeForce GTX 1050,-0.0005,0.0458
2020-10-01,Video Card Description,NVIDIA GeForce GTX 1050 Ti,-0.0022,0.0708
2020-10-01,Video Card Description,NVIDIA GeForce GTX 1060,0.0011,0.1048
2020-10-01,Video Card Description,NVIDIA GeForce GTX 1070,-0.0017,0.0367
2020-10-01,Video Card Description,NVIDIA GeForce GTX 1070 Ti,-0.0006,0.0099
2020-10-01,Video Card Description,NVIDIA GeForce GTX 1080,-0.0013,0.0224
2020-10-01,Video Card Description,NVIDIA GeForce GTX 1080 Ti,-0.001,0.0143
2020-10-01,Video Card Description,NVIDIA GeForce GTX 1650,0.0028,0.0388
2020-10-01,Video Card Description,NVIDIA GeForce GTX 1650 SUPER,0.0009,0.006
2020-10-01,Video Card Description,NVIDIA GeForce GTX 1650 Ti,0.0013,0.0039
2020-10-01,Video Card Description,NVIDIA GeForce GTX 1660,0.0037,0.0201
2020-10-01,Video Card Description,NVIDIA GeForce GTX 1660 SUPER,0.0017,0.017
2020-10-01,Video Card Description,NVIDIA GeForce GTX 1660 Ti,0.0006,0.0289
2020-10-01,Video Card Description,NVIDIA GeForce GTX 550 Ti,0.0,0.0018
2020-10-01,Video Card Description,NVIDIA GeForce GTX 650,-0.0002,0.003
2020-10-01,Video Card Description,NVIDIA GeForce GTX 660,-0.0001,0.003
2020-10-01,Video Card Description,NVIDIA GeForce GTX 750,-0.0002,0.0036
2020-10-01,Video Card Description,NVIDIA GeForce GTX 750 Ti,0.0,0.0125
2020-10-01,Video Card Description,NVIDIA GeForce GTX 760,-0.0002,0.0034
2020-10-01,Video Card Description,NVIDIA GeForce GTX 770,0.0,0.002
2020-10-01,Video Card Description,NVIDIA GeForce GTX 860M,-0.0002,0.0016
2020-10-01,Video Card Description,NVIDIA GeForce GTX 950,-0.0002,0.0042
2020-10-01,Video Card Description,NVIDIA GeForce GTX 950M,-0.0003,0.0051
2020-10-01,Video Card Description,NVIDIA GeForce GTX 960,-0.0004,0.0138
2020-10-01,Video Card Description,NVIDIA GeForce GTX 960M,-0.0007,0.0085
2020-10-01,Video Card Description,NVIDIA GeForce GTX 970,-0.0012,0.0173
2020-10-01,Video Card Description,NVIDIA GeForce GTX 970M,0.0,0.0023
2020-10-01,Video Card Description,NVIDIA GeForce GTX 980,-0.0002,0.0036
2020-10-01,Video Card Description,NVIDIA GeForce GTX 980 Ti,-0.0003,0.0034
2020-10-01,Video Card Description,NVIDIA GeForce MX110,0.0001,0.0027
2020-10-01,Video Card Description,NVIDIA GeForce MX130,0.0,0.0026
2020-10-01,Video Card Description,NVIDIA GeForce MX150,-0.0002,0.0055
2020-10-01,Video Card Description,NVIDIA GeForce MX250,0.0,0.0039
2020-10-01,Video Card Description,NVIDIA GeForce RTX 2060,0.0013,0.0302
